path,score,radius
10513907744.jpg,5,0.22263104455583638
11004139923.jpg,8,0.24632626147808115
1434258458.jpg,7,0.014376651547341388
1572804254.jpg,5,0.23576505705951548
2197636094.jpg,7,0.24632626147808115
2790138273.jpg,5,0.21354839196335906
3228786952.jpg,5,0.15308150369668916
3390605400.jpg,3,0.22263104455583638
3395475764.jpg,6,0.24632626147808115
3525647615.jpg,4,0.12210270461942166
10027582235.jpg,7,0.24632626147808115
10031298826.jpg,5,0.24632626147808115
10050349236.jpg,3,0.060901706767382706
10091520555.jpg,4,0.05558256664110063
10094235786.jpg,5,0.15308150369668916
10111411235.jpg,2,0.24632626147808115
10147970884.jpg,7,0.058688132068618996
10155925686.jpg,5,0.17943760505666895
10244314384.jpg,5,0.24632626147808115
1026198859.jpg,8,0.02691423129232573
