path,score,radius
10513907744.jpg,5,0.07773545352628758
11004139923.jpg,10,0.29559151377369736
1434258458.jpg,5,0.18252510120584678
1572804254.jpg,6,0.29559151377369736
2197636094.jpg,7,0.10733097179221053
2790138273.jpg,6,0.17588241488119352
3228786952.jpg,3,0.11916706771147226
3390605400.jpg,3,0.050074223505176395
3395475764.jpg,6,0.29559151377369736
3525647615.jpg,6,0.23437366732385242
10027582235.jpg,-1,0.0
10031298826.jpg,-1,0.0
10050349236.jpg,5,0.22397211652047064
10091520555.jpg,-1,0.0
10094235786.jpg,4,0.26715725346700364
10111411235.jpg,3,0.07539235306059296
10147970884.jpg,7,0.2562580703560308
10155925686.jpg,4,0.06596280791353169
10244314384.jpg,4,0.29559151377369736
1026198859.jpg,6,0.29559151377369736
