path,score,radius
10513907744.jpg,7,0.11335017523180176
11004139923.jpg,8,0.18989416725422753
1434258458.jpg,7,0.18489139179978256
1572804254.jpg,5,0.04038813068892713
2197636094.jpg,7,0.19675165959650429
2790138273.jpg,6,0.0011086971594625559
3228786952.jpg,-1,0.0
3390605400.jpg,5,0.04803976620622439
3395475764.jpg,6,0.19120751015259388
3525647615.jpg,8,0.005039568564104389
10027582235.jpg,6,0.19821854303953895
10031298826.jpg,7,0.0805130973784913
10050349236.jpg,5,0.22890192639508244
10091520555.jpg,4,0.1356415243640358
10094235786.jpg,7,0.1886070736841758
10111411235.jpg,6,0.15174592402430276
10147970884.jpg,7,0.26715725346700364
10155925686.jpg,6,0.12080952210034396
10244314384.jpg,4,0.22890192639508244
1026198859.jpg,7,0.1769462816326311
