path,score,radius
10513907744.jpg,8,0.11130845940406156
11004139923.jpg,9,0.29559151377369736
1434258458.jpg,7,0.25175885700355627
1572804254.jpg,6,0.15174592402430276
2197636094.jpg,11,0.29559151377369736
2790138273.jpg,8,0.11808601987144869
3228786952.jpg,5,0.15898531512275957
3390605400.jpg,2,0.05628681527986963
3395475764.jpg,8,0.13125786901851258
3525647615.jpg,8,0.016327964174449688
10027582235.jpg,11,0.29559151377369736
10031298826.jpg,-1,0.0
10050349236.jpg,6,0.1532999336649972
10091520555.jpg,2,0.044685626408236624
10094235786.jpg,8,0.23736114985694393
10111411235.jpg,6,0.029749721741338515
10147970884.jpg,11,0.29559151377369736
10155925686.jpg,6,0.04669277631400998
10244314384.jpg,7,0.009290377196297685
1026198859.jpg,10,0.29559151377369736
