path,score,radius
10513907744.jpg,5,0.08903597382696468
11004139923.jpg,10,0.24632626147808115
1434258458.jpg,5,0.17622517137184865
1572804254.jpg,6,0.24632626147808115
2197636094.jpg,7,0.018247689383535076
2790138273.jpg,6,0.09662992012504168
3228786952.jpg,3,0.11144831622797993
3390605400.jpg,3,0.03613004907665391
3395475764.jpg,6,0.24632626147808115
3525647615.jpg,6,0.23576505705951548
10027582235.jpg,7,0.05405317833585608
10031298826.jpg,-1,0.0
10050349236.jpg,5,0.17943760505666895
10091520555.jpg,4,0.019546550674176124
10094235786.jpg,4,0.24632626147808115
10111411235.jpg,3,0.01928641238176089
10147970884.jpg,7,0.22842918445157015
10155925686.jpg,4,0.057438169332618805
10244314384.jpg,4,0.22842918445157015
1026198859.jpg,6,0.24632626147808115
