path,score,radius
10513907744.jpg,3,0.24632626147808115
11004139923.jpg,3,0.24632626147808115
1434258458.jpg,6,0.24632626147808115
1572804254.jpg,-1,0.0
2197636094.jpg,5,0.14656867906766127
2790138273.jpg,3,0.1778034276422542
3228786952.jpg,3,0.20979904750296355
3390605400.jpg,3,0.20979904750296355
3395475764.jpg,3,0.08702801362328091
3525647615.jpg,3,0.24632626147808115
10027582235.jpg,5,0.24632626147808115
10031298826.jpg,4,0.060901706767382706
10050349236.jpg,4,0.24632626147808115
10091520555.jpg,-1,0.0
10094235786.jpg,5,0.1886476435777114
10111411235.jpg,3,0.24632626147808115
10147970884.jpg,6,0.16771905058159217
10155925686.jpg,3,0.14569529899656233
10244314384.jpg,-1,0.0
1026198859.jpg,7,0.24632626147808115
