path,median,lower_b,upper_b
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/1026198859.png,0.3541530668735504,0.35070785880088806,0.3575071394443512
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10244314384.png,0.2411704808473587,0.2381789833307266,0.2435858696699142
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10155925686.png,0.1878228187561035,0.1820152699947357,0.1944860816001892
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10147970884.png,0.319095253944397,0.3131907284259796,0.3256571590900421
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10111411235.png,0.2154727280139923,0.2110486626625061,0.2201405018568039
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10094235786.png,0.2928814888000488,0.2879615128040313,0.2981112599372864
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10091520555.png,0.1719846129417419,0.1678726971149444,0.176375538110733
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10050349236.png,0.1524608135223388,0.1495503187179565,0.1556432247161865
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10031298826.png,0.2457717508077621,0.2425233870744705,0.2487050294876098
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/maniqa/10027582235.png,0.374693214893341,0.3689945638179779,0.3794412016868591
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/1026198859.png,0.3447655141353607,0.3415308594703674,0.3483766317367553
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10244314384.png,0.2378425151109695,0.2349156737327575,0.2407914698123932
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10155925686.png,0.1748022586107254,0.1700289398431778,0.1803516894578933
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10147970884.png,0.3148012459278106,0.3081562519073486,0.3205845952033996
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10111411235.png,0.1948041021823883,0.1902336180210113,0.1989016830921173
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10094235786.png,0.2807369530200958,0.2756295800209045,0.2856503129005432
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10091520555.png,0.165664330124855,0.1611368507146835,0.1699589043855667
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10050349236.png,0.1462315768003463,0.1434433907270431,0.1493748426437378
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10031298826.png,0.2402747273445129,0.2374928891658783,0.2430672347545623
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/maniqa/10027582235.png,0.3634072542190552,0.3580148220062256,0.3688560724258423
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/3525647615.png,0.1890169084072113,0.1831318140029907,0.1942770034074783
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/3395475764.png,0.4028468132019043,0.3980967998504638,0.4062171578407287
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/3390605400.png,0.09794532507658,0.0954042002558708,0.1004474088549614
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/3228786952.png,0.1905418783426284,0.1860335618257522,0.1959830373525619
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/2790138273.png,0.1849056482315063,0.1785365790128708,0.1906167864799499
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/2197636094.png,0.348884642124176,0.3446771204471588,0.3528895676136017
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/1572804254.png,0.1818057596683502,0.1748532950878143,0.1876011490821838
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/1434258458.png,0.4615754783153534,0.4584031403064728,0.4648614227771759
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/11004139923.png,0.5788878798484802,0.5776981115341187,0.5803147554397583
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/maniqa/10513907744.png,0.2237874716520309,0.2200815379619598,0.2267899364233017
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/3525647615.png,0.1935822069644928,0.188222050666809,0.1993257254362106
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/3395475764.png,0.4026760458946228,0.3988355994224548,0.4062596559524536
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/3390605400.png,0.0985500589013099,0.0962176918983459,0.1006610393524169
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/3228786952.png,0.1908040046691894,0.1856697648763656,0.1958400309085846
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/2790138273.png,0.1841527670621872,0.1786699742078781,0.1892653107643127
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/2197636094.png,0.3500879406929016,0.3458081781864166,0.3539466559886932
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/1572804254.png,0.1862775087356567,0.1801933348178863,0.1923866719007492
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/1434258458.png,0.46673384308815,0.4637767672538757,0.4693752825260162
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/11004139923.png,0.5800360441207886,0.578844428062439,0.5809742212295532
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/maniqa/10513907744.png,0.226005345582962,0.2227868288755417,0.2293221205472946
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/1026198859.png,0.3499857187271118,0.3464910984039306,0.3535537719726562
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10244314384.png,0.2384074032306671,0.2356340289115905,0.2411158233880996
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10155925686.png,0.1807691007852554,0.1750092357397079,0.1865516006946563
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10147970884.png,0.3158362805843353,0.3105857968330383,0.3211177289485931
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10111411235.png,0.2003813087940216,0.195920929312706,0.2051665037870407
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10094235786.png,0.2861824631690979,0.280695229768753,0.2920598983764648
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10091520555.png,0.1684273481369018,0.1645622551441192,0.1723997294902801
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10050349236.png,0.1510709077119827,0.1474636644124984,0.1544351726770401
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10031298826.png,0.2432170659303665,0.2395787537097931,0.2466323375701904
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/maniqa/10027582235.png,0.3672324120998382,0.3617683947086334,0.3729849755764007
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/1026198859.png,0.3536803126335144,0.3501187264919281,0.3576141595840454
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10244314384.png,0.2382723242044448,0.2353455275297165,0.2409809231758117
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10155925686.png,0.1843603998422622,0.1791115701198578,0.1901407390832901
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10147970884.png,0.3130322992801666,0.3079085052013397,0.3189724683761596
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10111411235.png,0.2157523781061172,0.2109564691781997,0.2202913016080856
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10094235786.png,0.2893343865871429,0.2838951051235199,0.293946772813797
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10091520555.png,0.1704273521900177,0.1666951775550842,0.1747946292161941
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10050349236.png,0.1518163383007049,0.1487492173910141,0.1555516868829727
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10031298826.png,0.2449299991130828,0.241494208574295,0.2476458400487899
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/maniqa/10027582235.png,0.3670978248119354,0.3616159558296203,0.3725571036338806
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/1026198859.png,0.3424292802810669,0.3384525775909424,0.3464773595333099
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10244314384.png,0.21694116294384,0.2138212621212005,0.2197862416505813
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10155925686.png,0.1640440076589584,0.1581287831068039,0.170451357960701
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10147970884.png,0.3044886291027069,0.2983417809009552,0.3127399981021881
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10111411235.png,0.2050836235284805,0.2009202390909195,0.2088957130908966
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10094235786.png,0.2799446582794189,0.2754110991954803,0.2843594253063202
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10091520555.png,0.1800655722618103,0.1753046810626983,0.1845339834690094
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10050349236.png,0.1444486826658249,0.1409453600645065,0.1477952301502227
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10031298826.png,0.2362499088048935,0.2330077141523361,0.2397216409444809
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/maniqa/10027582235.png,0.3611171543598175,0.3556471765041351,0.3670197427272796
