path,median,lower_b,upper_b
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/1026198859.png,85.12383270263672,84.86324310302734,85.36868286132812
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10244314384.png,62.95036315917969,62.76995849609375,63.1292839050293
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10155925686.png,61.374549865722656,61.14716720581055,61.56917572021485
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10147970884.png,74.61396789550781,74.34941864013672,74.8664779663086
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10111411235.png,66.31373596191406,66.08757781982422,66.51793670654297
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10094235786.png,69.10945892333984,68.83944702148438,69.37184143066406
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10091520555.png,57.880889892578125,57.628211975097656,58.13909530639648
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10050349236.png,73.65863037109375,73.39863586425781,73.88404846191406
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10031298826.png,65.496826171875,65.2830810546875,65.73455047607422
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10027582235.png,66.76628875732422,66.499267578125,66.99311065673828
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/1026198859.png,85.21530151367188,84.95701599121094,85.46053314208984
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10244314384.png,62.97480773925781,62.78669738769531,63.16036987304688
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10155925686.png,61.35891342163086,61.113059997558594,61.5755729675293
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10147970884.png,74.59117126464844,74.34545135498047,74.88919067382812
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10111411235.png,66.22798156738281,66.01172637939453,66.47315979003906
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10094235786.png,69.15951538085938,68.87229919433594,69.38436889648438
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10091520555.png,57.8619384765625,57.61189270019531,58.11685943603516
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10050349236.png,73.63630676269531,73.4068832397461,73.89205932617188
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10031298826.png,65.3900146484375,65.14940643310547,65.59870910644531
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10027582235.png,66.7266845703125,66.47480773925781,66.95404052734375
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3525647615.png,71.85323333740234,71.61309051513672,72.07830047607422
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3395475764.png,90.28150939941406,90.02708435058594,90.54476165771484
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3390605400.png,57.64860534667969,57.40721130371094,57.8828239440918
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3228786952.png,58.15396881103516,57.91438293457031,58.40280151367188
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/2790138273.png,61.84576416015625,61.58483505249024,62.08243942260742
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/2197636094.png,63.47698211669922,63.23162078857422,63.70793151855469
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/1572804254.png,63.64904022216797,63.39518737792969,63.9132080078125
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/1434258458.png,75.96269226074219,75.69208526611328,76.2001724243164
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/11004139923.png,98.11050415039062,97.90699768066406,98.33718872070312
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/10513907744.png,69.11598205566406,68.86442565917969,69.37010955810547
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3525647615.png,71.55081176757812,71.30889129638672,71.7962875366211
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3395475764.png,90.16172790527344,89.9486083984375,90.38362884521484
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3390605400.png,57.529441833496094,57.31513595581055,57.77442169189453
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3228786952.png,57.999359130859375,57.77512741088867,58.235939025878906
