path,median,lower_b,upper_b
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/1026198859.png,82.74108123779297,82.59862518310547,82.88334655761719
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10244314384.png,46.84770965576172,46.691802978515625,47.00849151611328
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10155925686.png,47.63397216796875,47.39866638183594,47.87156677246094
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10147970884.png,71.02885437011719,70.86431121826172,71.21025085449219
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10111411235.png,64.61842346191406,64.40814208984375,64.80654907226562
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10094235786.png,68.31076049804688,68.0597152709961,68.54476165771484
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10091520555.png,37.03433227539063,36.2801628112793,37.746578216552734
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10050349236.png,60.68665313720703,60.38323211669922,60.97091674804688
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10031298826.png,61.81473922729492,61.59542465209961,62.05772399902344
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/zhang-et-al-dists/fpr/10027582235.png,62.19376373291016,61.95023727416992,62.4505729675293
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/1026198859.png,82.98738861083984,82.846435546875,83.13645935058594
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10244314384.png,46.96163558959961,46.79449462890625,47.119361877441406
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10155925686.png,47.5966911315918,47.378021240234375,47.84409332275391
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10147970884.png,71.19011688232422,71.01234436035156,71.37065124511719
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10111411235.png,64.54884338378906,64.34750366210938,64.73883056640625
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10094235786.png,68.35635375976562,68.1175537109375,68.60572814941406
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10091520555.png,36.79140853881836,36.14572143554688,37.61033630371094
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10050349236.png,60.665069580078125,60.38129425048828,60.94440460205078
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10031298826.png,61.79384613037109,61.58285140991211,62.01871490478516
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/stadv/fpr/10027582235.png,62.13838195800781,61.90338897705078,62.358001708984375
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3525647615.png,68.68804168701172,68.52992248535156,68.85406494140625
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3395475764.png,87.30821990966797,87.17210388183594,87.43937683105469
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3390605400.png,39.74429702758789,39.13738250732422,40.378196716308594
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/3228786952.png,39.43990707397461,38.72740936279297,40.2230224609375
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/2790138273.png,51.75354766845703,51.43888854980469,52.01612854003906
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/2197636094.png,57.03820037841797,56.717620849609375,57.370697021484375
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/1572804254.png,59.041481018066406,58.76362228393555,59.3172607421875
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/1434258458.png,72.73738098144531,72.52169799804688,72.95350646972656
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/11004139923.png,96.194580078125,96.04460144042967,96.3423080444336
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/square-attack/fpr/10513907744.png,69.25581359863281,68.98182678222656,69.48381042480469
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3525647615.png,68.55384063720703,68.39401245117188,68.70748138427734
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3395475764.png,87.21421813964844,87.0744857788086,87.38005065917969
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3390605400.png,40.27009582519531,39.66829299926758,40.88349151611328
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/3228786952.png,41.63473129272461,40.85114288330078,42.42427062988281
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/2790138273.png,51.508296966552734,51.25232696533203,51.7890625
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/2197636094.png,57.031982421875,56.69667816162109,57.39609909057617
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/1572804254.png,59.06159591674805,58.75489807128906,59.348426818847656
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/1434258458.png,72.9782943725586,72.78544616699219,73.22146606445312
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/11004139923.png,96.18904876708984,96.0448760986328,96.33382415771484
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/parsimonious/fpr/10513907744.png,69.07066345214844,68.82220458984375,69.29249572753906
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/1026198859.png,82.88033294677734,82.74605560302734,83.02831268310547
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10244314384.png,46.83962631225586,46.6732292175293,47.027462005615234
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10155925686.png,47.60701751708984,47.37640380859375,47.83941650390625
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10147970884.png,71.08793640136719,70.90499114990234,71.25340270996094
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10111411235.png,64.58262634277344,64.38754272460938,64.78205108642578
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10094235786.png,68.3001708984375,68.06150817871094,68.55819702148438
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10091520555.png,36.89686584472656,36.171669006347656,37.71116638183594
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10050349236.png,60.689979553222656,60.40320587158203,60.99812316894531
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10031298826.png,61.81353759765625,61.58879089355469,62.03437423706055
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/madc/fpr/10027582235.png,62.11656951904297,61.90950775146485,62.35444259643555
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/1026198859.png,82.76250457763672,82.61996459960938,82.92288970947266
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10244314384.png,46.8726921081543,46.69808197021485,47.04846954345703
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10155925686.png,47.594818115234375,47.353614807128906,47.83502960205078
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10147970884.png,71.03649139404297,70.86222839355469,71.19783020019531
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10111411235.png,64.50814819335938,64.32891082763672,64.72526550292969
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10094235786.png,68.3359375,68.09091186523438,68.56793212890625
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10091520555.png,36.906368255615234,36.176307678222656,37.61678314208984
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10050349236.png,60.70466232299805,60.38679122924805,60.98669052124024
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10031298826.png,61.773345947265625,61.54705810546875,61.98509979248047
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/ifgsm/fpr/10027582235.png,62.14679718017578,61.91529846191406,62.3839111328125
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/fpr/1026198859.png,82.28575134277344,82.12956237792969,82.43287658691406
../../../../data/DIONE/work/Framework_Datasets/dataset/attacked-dataset/no-defence/preset_2/cnn-attack/fpr/10244314384.png,46.280540466308594,46.09546661376953,46.45638275146485
