path,score,radius
10513907744.jpg,9,0.05489124168616086
11004139923.jpg,11,0.29559151377369736
1434258458.jpg,11,0.29559151377369736
1572804254.jpg,7,0.07004957726877063
2197636094.jpg,11,0.29559151377369736
2790138273.jpg,8,0.11283627135631502
3228786952.jpg,3,0.023455860809011346
3390605400.jpg,4,0.012646624573472879
3395475764.jpg,11,0.29559151377369736
3525647615.jpg,8,0.15022045988637506
10027582235.jpg,11,0.29559151377369736
10031298826.jpg,-1,0.0
10050349236.jpg,8,0.07734257935572207
10091520555.jpg,6,0.07118054966607844
10094235786.jpg,11,0.04071634364091688
10111411235.jpg,5,0.19391837043683624
10147970884.jpg,11,0.29559151377369736
10155925686.jpg,8,0.04702884334398216
10244314384.jpg,5,0.22890192639508244
1026198859.jpg,10,0.26715725346700364
