path,score,radius
data/no-defence/preset_2/zhang-et-al-dists/spaq/1026198859.png,10,0.18369780443602696
data/no-defence/preset_2/zhang-et-al-dists/spaq/10244314384.png,5,0.2114702056462183
data/no-defence/preset_2/zhang-et-al-dists/spaq/10155925686.png,-1,0.0
data/no-defence/preset_2/zhang-et-al-dists/spaq/10147970884.png,11,0.2955915137736973
data/no-defence/preset_2/zhang-et-al-dists/spaq/10111411235.png,5,0.1813724138969503
data/no-defence/preset_2/zhang-et-al-dists/spaq/10094235786.png,11,0.2315613701615572
data/no-defence/preset_2/zhang-et-al-dists/spaq/10091520555.png,6,0.0692996068543405
data/no-defence/preset_2/zhang-et-al-dists/spaq/10050349236.png,-1,0.0
data/no-defence/preset_2/zhang-et-al-dists/spaq/10031298826.png,7,0.0829340585293058
data/no-defence/preset_2/zhang-et-al-dists/spaq/10027582235.png,11,0.2955915137736973
data/no-defence/preset_2/stadv/spaq/1026198859.png,10,0.2955915137736973
data/no-defence/preset_2/stadv/spaq/10244314384.png,5,0.2517588570035562
data/no-defence/preset_2/stadv/spaq/10155925686.png,8,0.0528143208974351
data/no-defence/preset_2/stadv/spaq/10147970884.png,11,0.2955915137736973
data/no-defence/preset_2/stadv/spaq/10111411235.png,5,0.1848913917997825
data/no-defence/preset_2/stadv/spaq/10094235786.png,11,0.0387526638176113
data/no-defence/preset_2/stadv/spaq/10091520555.png,6,0.0715591745826145
data/no-defence/preset_2/stadv/spaq/10050349236.png,8,0.0956826407044339
data/no-defence/preset_2/stadv/spaq/10031298826.png,-1,0.0
data/no-defence/preset_2/stadv/spaq/10027582235.png,11,0.2955915137736973
data/no-defence/preset_2/square-attack/spaq/3525647615.png,-1,0.0
data/no-defence/preset_2/square-attack/spaq/3395475764.png,11,0.2955915137736973
data/no-defence/preset_2/square-attack/spaq/3390605400.png,4,0.0154054795566635
data/no-defence/preset_2/square-attack/spaq/3228786952.png,3,0.0020146668998619
data/no-defence/preset_2/square-attack/spaq/2790138273.png,8,0.0222085196339286
data/no-defence/preset_2/square-attack/spaq/2197636094.png,11,0.2955915137736973
data/no-defence/preset_2/square-attack/spaq/1572804254.png,7,0.0926019680424994
data/no-defence/preset_2/square-attack/spaq/1434258458.png,11,0.2955915137736973
data/no-defence/preset_2/square-attack/spaq/11004139923.png,11,0.2955915137736973
data/no-defence/preset_2/square-attack/spaq/10513907744.png,9,0.1540880828294091
