path,score,radius
10513907744.jpg,7,0.29559151377369736
11004139923.jpg,7,0.29559151377369736
1434258458.jpg,6,0.29559151377369736
1572804254.jpg,5,0.09173451995545212
2197636094.jpg,9,0.29559151377369736
2790138273.jpg,7,0.11130845940406156
3228786952.jpg,6,0.1331118915183123
3390605400.jpg,5,0.27411502134188415
3395475764.jpg,9,0.29559151377369736
3525647615.jpg,8,0.015712807824177406
10027582235.jpg,9,0.29559151377369736
10031298826.jpg,5,0.29559151377369736
10050349236.jpg,3,0.13956969808182376
10091520555.jpg,6,0.054543738117674975
10094235786.jpg,8,0.24398111184886526
10111411235.jpg,5,0.24055174842279228
10147970884.jpg,8,0.29559151377369736
10155925686.jpg,7,0.10684316859235761
10244314384.jpg,4,0.14580258752606234
1026198859.jpg,8,0.26715725346700364
